id,name,description,imageUrl,backgroundImageUrl,externalLink,secretIdentities,birthPlace,occupation,aliases,alignment,firstAppearance,yearAppearance,universe,gender,race,type,height,weight,eyeColor,hairColor,teams,powers,partners,intelligence,strength,speed,durability,power,combat,creators
1010795,"Spider-Woman (Charlotte Witter)","",https://i.annihil.us/u/prod/marvel/i/mg/c/60/531771afe4ffa.jpg,https://i.annihil.us/u/prod/marvel/i/mg/c/60/531771afe4ffa.jpg,"https://marvel.com/universe/Spider-Woman_%28Charlotte_Witter%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009608,"Spider-Woman (Jessica Drew)","When young Jessica Drew suffered uranium poisoning in 1931, her father was forced to inject her with his untested spider serum and seal her in a genetic accelerator.",https://i.annihil.us/u/prod/marvel/i/mg/b/50/5265479097743.jpg,https://x.annihil.us/u/prod/marvel/i/mg/8/c0/537bc50e40e1c.gif,"https://marvel.com/universe/Spider-Woman_%28Jessica_Drew%29","Jessica Miriam Drew","","","Arachne,Ariadne Hyde,Hunter,Spider-Woman",,"",,Marvel,,,,,,,,"Avengers,HYDRA,Hydra,Lady Liberators,New Avengers,S.H.I.E.L.D,S.W.O.R.D,Secret Avengers,The New Avengers","","",,,,,,,"Archie Goodwin,Marie Severin"
1010794,"Spider-Woman (Mattie Franklin)","Mattie Franklin was granted her powers when, after overhearing a phone call between her father and Norman Osborn about the Gathering of the Five, she took her father's place during the Gathering and was endowed with the awesome powers that Norman Osborn had wanted for himself.",https://i.annihil.us/u/prod/marvel/i/mg/2/30/531771c2ab020.jpg,https://i.annihil.us/u/prod/marvel/i/mg/2/30/531771c2ab020.jpg,"https://marvel.com/universe/Spider-Woman_%28Mattie_Franklin%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009614,"Spiral (Rita Wayword)","Spiral was created to be an agent of Mojo, the despotic leader of Mojo World, often used as his favored personal servant, executioner, and spy.",https://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003ad84f314.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003ad84f314.jpg,"https://marvel.com/universe/Spiral_%28Rita_Wayword%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011158,"Spirit","Spirit is a member of the Luphomoid race and she is one of the few survivors of her planet's destruction.",https://i.annihil.us/u/prod/marvel/i/mg/2/90/4c002f471444a.jpg,https://i.annihil.us/u/prod/marvel/i/mg/2/90/4c002f471444a.jpg,"https://marvel.com/universe/Spirit","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010899,"Spitfire","During World War II, Jacqueline Falsworth bravely served in Britain’s Home Guard.",https://i.annihil.us/u/prod/marvel/i/mg/5/90/4c00359222ceb.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/90/4c00359222ceb.jpg,"https://marvel.com/universe/Spitfire","","","","",,"",1993,Marvel,,,,,,,,"","","",,,,,,,""
1009616,"Spot","Jonathan Ohnn was working as a research scientist on behalf of Wilson Fisk, the Kingpin of Crime.",https://i.annihil.us/u/prod/marvel/i/mg/b/b0/4c003ad4d2e8d.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/b0/4c003ad4d2e8d.jpg,"https://marvel.com/universe/Spot","Dr. Jonathan Ohnn","","","The Spot",,"",1940,Marvel,,,,,,,,"Legion of Losers,MODOK's 11,Sinister Six,Sinister Sixteen,The Hand,teen","","",,,,,,,"Al Milgrom,Herb Trimpe"
1011180,"Sprite","Sprite is a mischievous Eternal who maintains a perpetual youthful appearance.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Sprite_%28Eternal%29","","","","",,"",1977,Marvel,,,,,,,,"","","",,,,,,,""
1009617,"Spyke","Spyke (Evan Daniels) is a character who was briefly a member of the X-Men in the animated series X-Men: Evolution.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/characters/2185/spyke","Evan Daniels","-","-","Armadillo,Porcupine,Spyke",good,"'Speed & Spyke' (December 9, 2000)",,Marvel,Male,Mutant,,183,83,brown,Blond,"Brotherhood of Mutants,Morlocks,The Morlocks,X-Men","Accelerated Healing,Stamina,Natural Armor,Heat Generation,Natural Weapons,Wallcrawling","",50,12,17,60,41,30,"Robert N. Skir,Steven E. Gordon"
1014905,"Squadron Sinister","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1014905/squadron_sinister","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010814,"Squadron Supreme (Earth-712)","",https://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035eca1466.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035eca1466.jpg,"https://marvel.com/universe/Squadron_Supreme_%28Earth-712%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010860,"Squirrel Girl","Escaping the taunts of her fellow school students regarding her physical mutation, Los-Angeles born Doreen Green fled into the nearby woods where she quickly discovered her affinity for squirrels.",https://i.annihil.us/u/prod/marvel/i/mg/8/60/4c0035beb0c55.jpg,https://i.annihil.us/u/prod/marvel/i/mg/8/60/4c0035beb0c55.jpg,"https://marvel.com/universe/Squirrel_Girl","Doreen Green","","","Slayer of All that Breathes,Squirrel Girl,The Anti-Life",,"",,Marvel,,,Mutant,,,,,"Avengers Idea Mechanics,Great Lakes Avengers,The New Avengers","","Monkey Joe,Tippy-Toe",,,,,,,"Steve Ditko,Will Murray"
1009618,"Stacy X","Stacy X (real name Miranda Leevald) is a fictional character appearing in comic books published by Marvel Comics.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1009618/stacy_x","Miranda Leevald","-","-","Ripcord,Stacy X",good,"-",,Marvel,Female,-,Mutant,-99,-99,-,-,"New Warriors,X-Men,X-Ranch","","",1,1,1,1,0,1,"Joe Casey,Tom Raney"
1015003,"Stacy X (Ultimate)","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1015003/stacy_x_ultimate","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011307,"Star Brand","The Star Brand is the name of a number of similar fictional comic book objects of power all of which exist in the multiverse created by the shared universes of Marvel Comics.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Star%20Brand","","","","Star Brand",,"",,Marvel,,,,,,,,"","","",,,,,,,"Jim Shooter"
1010733,"Star-Lord (Peter Quill)","Refusing to miss his opportunity, Peter Jason Quill stole a scoutship from Cape Canaveral, returned to Eve, and shot his way to the appointed spot, where his old rival Harrelson, NASA's choice to be Star-Lord, was awaiting selection, where Quill was transported away in his stead, and transformed into Star-Lord.",https://i.annihil.us/u/prod/marvel/i/mg/9/a0/537bc55e8b1f5.jpg,https://i.annihil.us/u/prod/marvel/i/mg/3/80/537bc588141f2.gif,"https://marvel.com/universe/Star-Lord_(Peter_Quill)","Peter Jason Quill","","","Star-Lord",,"",,Marvel,,,Human,,,,,"Annihilation,Guardians of the Galaxy,Guardians of the Galaxy (2008 team),Imperial Guard,Ravagers,Shi'ar Imperial Guard,Ship,United Front","","",,,,,,,"Steve Englehart,Steve Gan"
1009621,"Starbolt","Starbolt is a member of the Shi'ar Imperial Guard.",https://i.annihil.us/u/prod/marvel/i/mg/e/70/4c003acf4e4bc.jpg,https://i.annihil.us/u/prod/marvel/i/mg/e/70/4c003acf4e4bc.jpg,"https://marvel.com/universe/Starbolt","","","","Bolt,Starbolt",,"",1977,Marvel,,,,,,,,"Imperial Guard","","",,,,,,,"Chris Claremont,Dave Cockrum"
1010764,"Stardust","As Herald for the world devourer, Galactus, Stardust found suitable worlds for her master to consume.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Stardust","","-","Herald of Galactus","",good,"-",,Marvel,Male,-,,-99,-99,-,-,"","Durability,Energy Absorption,Flight,Longevity,Super Strength,Energy Blasts,Stamina,Super Speed,Energy Beams,Invulnerability,Force Fields,Self-Sustenance,Power Cosmic,Toxin and Disease Resistance","",88,85,100,110,100,85,""
1011084,"Starfox","The youngest son of Mentor and Sui-San, Eros had the natural ability to excite pleasure in others, but his power had no effect upon his mutant older brother, Thanos, who worshiped the cosmic embodiment of Death and led an army against Titan.",https://i.annihil.us/u/prod/marvel/i/mg/b/70/4c0030cbcba98.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/70/4c0030cbcba98.jpg,"https://marvel.com/universe/Starfox","Eros of Titan,originally Eron","","","Starfox",,"",,Marvel,,,,,,,,"Avengers,Eternals","","",,,,,,,"Jim Starlin,Mike Friedrich"
1011341,"Starhawk (Stakar Ogord)","Though best known as a 31st century hero in the alternate Reality-691 timeline, the enigmatic, space-faring Starhawk originated a millennium earlier.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Starhawk_(Stakar_Ogord)","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011078,"Starjammers","",https://i.annihil.us/u/prod/marvel/i/mg/9/60/537f74ae55a3a.jpg,https://i.annihil.us/u/prod/marvel/i/mg/9/60/537f74ae55a3a.jpg,"https://marvel.com/universe/Starjammers","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009622,"Stark Industries","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/characters/2206/stark_industries","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010828,"Stature","Cassie Lang is the daughter of deceased Avenger Scott Lang and a member of the Young Avengers.",https://i.annihil.us/u/prod/marvel/i/mg/3/60/527413be6077d.jpg,https://i.annihil.us/u/prod/marvel/i/mg/3/60/527413be6077d.jpg,"https://marvel.com/universe/Stature","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010889,"Steel Serpent (Davos)","",https://i.annihil.us/u/prod/marvel/i/mg/4/90/4ce5a3cacb3af.jpg,https://i.annihil.us/u/prod/marvel/i/mg/4/90/4ce5a3cacb3af.jpg,"https://marvel.com/comics/characters/1010889/steel_serpent_davos","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011159,"Stellaris","It is unknown how Stellaris survived the extermination of her home world by the Celestials or how she acquired her living armor, but ever since she has committed herself to their destruction.",https://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c002f4445ce5.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c002f4445ce5.jpg,"https://marvel.com/universe/Stellaris","","","","",,"",1990,Marvel,,,,,,,,"","","",,,,,,,""
1009625,"Stepford Cuckoos","The Stepford Cuckoos were five identical mutant sisters who enrolled at the Xavier Institute and soon proved to be the crème de la crème of Emma Frost's telepathy class.",https://i.annihil.us/u/prod/marvel/i/mg/5/90/4c003acc72680.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/90/4c003acc72680.jpg,"https://marvel.com/universe/Stepford_Cuckoos","Celeste Cuckoo,Esme Cuckoo,Esme Cuckoo (deceased),Irma Cuckoo,Mindee,Phoebe Cuckoo,Sophie Cuckoo,Sophie Cuckoo (deceased)","","","Five-in-One,The Three-in-One,Thousand-in-One,Three-in-One,Weapon XIV,Weapon XIV (Units 1 to 5)",,"",,Marvel,,,Molecular cloning,,,,,"Brotherhood of Mutants,Chaos War,Chaos War's Dead X-Men,Corsairs training squad,Dead X-Men,Jean Grey School Students,New Charles Xavier School Students,Street Team X-Men,Weapon Plus,X-Mansion,X-Men-In-Training,Xavier Institute","","",,,,,,,"Ethan Van Sciver,Grant Morrison"
1009615,"Stephanie de la Spiroza","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/characters/2771/stephanie_de_la_spiroza","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010901,"Stephen Strange","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Doctor_Strange_(Stephen_Strange)","","","","",,"",1963,Marvel,,,,,,,,"","","",,,,,,,""
1010326,"Steve Rogers","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1010326/steve_rogers","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009626,"Stick","Stick, who trained both Daredevil and Elektra in the martial arts, is the leader of the warrior order called The Chaste, and has fought alongside the clan's other members against The Hand for years.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Stick","","","","",,"",1981,Marvel,,,,,,,,"","","",,,,,,,""
1009627,"Stilt-Man (Wibur Day)","Wilbur Day was a scientist at Kaxton Labs who stole designs for a hydraulic ramming device from his company out of frustration of his position in his job.",https://i.annihil.us/u/prod/marvel/i/mg/b/f0/4c003ac98d3ce.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/f0/4c003ac98d3ce.jpg,"https://marvel.com/universe/Stilt-Man_(Wilbur_Day)","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009628,"Stingray (Walter Newell)","Creating the Stingray costume, Newell succeeded in capturing the Sub-Mariner, although Namor soon escaped and Newell, while initially defeating him a second time, allowed his friend to go.",https://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003ac5e5195.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003ac5e5195.jpg,"https://marvel.com/universe/Stingray_%28Walter_Newell%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010327,"Stone Men","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/characters/2228/stone_men","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009629,"Storm","Ororo Monroe is the descendant of an ancient line of African priestesses, all of whom have white hair, blue eyes, and the potential to wield magic.",https://i.annihil.us/u/prod/marvel/i/mg/6/40/526963dad214d.jpg,https://x.annihil.us/u/prod/marvel/i/mg/6/90/537bc6087eb62.gif,"https://marvel.com/universe/Storm","Ororo Munroe","New York, New York","Adventurer","Beautiful Windrider,Goddess,High Priestess,Le Reine Storm,Mistress of the Elements,Mutate #20,Ororo Iquadi T'Challa,Ororo Komos Wakandas,Ororo Munroe,Princess of N'Dare,Queen of Wakanda,Storm,The Weather Witch",good,"Giant-Size X-Men #1 (May, 1975)",,Marvel,Female,Mutant,,180,57,blue,White,"Avengers,Fantastic Four,Hellfire Club,Lady Liberators,Morlocks,The Twelve,X-Men,X-Treme Sanctions Executive,X-Treme X-Men","Cold Resistance,Flight,Intelligence,Enhanced Senses,Empathy,Heat Resistance,Telepathy Resistance,Weather Control","Black Panther,Forge",75,10,47,30,88,75,"Dave Cockrum,Len Wein"
1010979,"Storm (Age of Apocalypse)","Calling herself the Windrider, Storm carved out a small area of Africa as her own and intended to keep it safe from the strife of the war between humans and mutants.",https://i.annihil.us/u/prod/marvel/i/mg/6/00/5317732bcc91a.jpg,https://i.annihil.us/u/prod/marvel/i/mg/6/00/5317732bcc91a.jpg,"https://marvel.com/universe/Storm_%28Age_of_Apocalypse%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1017309,"Storm (Marvel Heroes)","Ororo Monroe is the descendant of an ancient line of African priestesses, all of whom have white hair, blue eyes, and the potential to wield magic.",https://i.annihil.us/u/prod/marvel/i/mg/4/30/5239be29833f9.jpg,https://x.annihil.us/u/prod/marvel/i/mg/6/90/537bc6087eb62.gif,"https://marvel.com/characters/57/storm","Ororo Munroe","","","Beautiful Windrider,Goddess,High Priestess,Le Reine Storm,Mistress of the Elements,Mutate #20,Ororo Iquadi T'Challa,Ororo Komos Wakandas,Ororo Munroe,Princess of N'Dare,Queen of Wakanda,Storm,The Weather Witch",,"",,Marvel,,,Mutant,,,,,"Avengers,Fantastic Four,Hellfire Club,Lady Liberators,Morlocks,The Twelve,X-Men,X-Treme Sanctions Executive,X-Treme X-Men","","Black Panther,Forge",,,,,,,"Dave Cockrum,Len Wein"
1010978,"Storm (Ultimate)","Ororo Munroe was raised in Morocco, learning English from American films, and after her family was murdered she fled to America, stealing cars in Harlem before relocating to Texas.",https://i.annihil.us/u/prod/marvel/i/mg/6/10/5317733a7ab7a.jpg,https://i.annihil.us/u/prod/marvel/i/mg/6/10/5317733a7ab7a.jpg,"https://marvel.com/universe/Storm_%28Ultimate%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011062,"Stranger","By his own account, the Stranger is a composite being possessing the combined strength and intellect of the billions of humanoid beings who once lived on the planet Gigantus, an ancient world in the Andromeda Galaxy whose size approached the limit at which a planet can exist before fissioning into a sun.",https://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0030fd08ad6.jpg,https://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0030fd08ad6.jpg,"https://marvel.com/universe/Stranger","","","","",,"",1965,Marvel,,,,,,,,"","","",,,,,,,""
1011051,"Strong Guy","According to his own admission, Guido was a nerdy-looking kid in his early life, bullied by other children, but after he discovered his mutant ability at a young age, when he was struck by a school bus, no one bullied him again.",https://i.annihil.us/u/prod/marvel/i/mg/2/10/4c00322a3173c.jpg,https://i.annihil.us/u/prod/marvel/i/mg/2/10/4c00322a3173c.jpg,"https://marvel.com/universe/Strong_Guy","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009632,"Stryfe","Stryfe is the clone of Nathan Christopher Summers, alias Cable, the son of Cyclops of the X-Men.",https://i.annihil.us/u/prod/marvel/i/mg/f/a0/527413b06270b.jpg,https://i.annihil.us/u/prod/marvel/i/mg/f/a0/527413b06270b.jpg,"https://marvel.com/universe/Stryfe","","","","Cable,Chaos Bringer,Scion of the Dark Lord,Stryfe",,"",,Marvel,,,Molecular cloning,,,,,"Dark Riders,Mutant Liberation Front,New Canaanites","","",,,,,,,"Louise Simonson,Rob Liefeld"
1011225,"Stryfe (Ultimate)","Stryfe is the clone of Nathan Christopher Summers, alias Cable, the son of Cyclops of the X-Men.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Stryfe%20(Ultimate)","","","","Cable,Chaos Bringer,Scion of the Dark Lord,Stryfe",,"",,Marvel,,,Molecular cloning,,,,,"Dark Riders,Mutant Liberation Front,New Canaanites","","",,,,,,,"Louise Simonson,Rob Liefeld"
1010791,"Sub-Mariner","Prince Namor is the half-human/half-Atlantean ruler of Atlantis.",https://i.annihil.us/u/prod/marvel/i/mg/3/b0/5245ef8c83126.jpg,https://i.annihil.us/u/prod/marvel/i/mg/3/b0/5245ef8c83126.jpg,"https://marvel.com/universe/Sub-Mariner","","","","",good,"",1998,Marvel,,,,,,,,"","","",63,80,47,56,37,84,""
1009631,"Sue Storm","",https://i.annihil.us/u/prod/marvel/i/mg/6/a0/52695b9cd40b6.jpg,https://i.annihil.us/u/prod/marvel/i/mg/6/a0/52695b9cd40b6.jpg,"https://marvel.com/comics/characters/1009631/sue_storm","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011212,"Sugar Man","The Sugar Man was in charge of the Seattle Core, a slave camp that helped power North America during the Age of Apocalypse.",https://i.annihil.us/u/prod/marvel/i/mg/f/d0/527413a2480b5.jpg,https://i.annihil.us/u/prod/marvel/i/mg/f/d0/527413a2480b5.jpg,"https://marvel.com/universe/Sugar_Man_(Age_of_Apocalypse)","","","","Sugar Man",,"",,Marvel,,,Mutant,,,,,"Age of Apocalypse,Genegineer,Seattle Core","","",,,,,,,"Chris Bachalo,Scott Lobdell"
1009635,"Sumo","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1009635/sumo","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009636,"Sunfire","Shiro Yoshida’s mother was exposed to the atomic devastation of Hiroshima during World War II and died giving birth to him.",https://i.annihil.us/u/prod/marvel/i/mg/7/00/53629b9e24ef5.jpg,https://i.annihil.us/u/prod/marvel/i/mg/7/00/53629b9e24ef5.jpg,"https://marvel.com/universe/Sunfire_%28Shiro_Yoshida%29","Shiro Yoshida","","","Famine,Shiro Yoshida,Sunfire",,"",,Marvel,,,Human Mutant,,,,,"Avengers Unity Squad,Big Hero 6,Death's Champions,Horsemen of Apocalypse,Marauders,Marvel Super Hero Contest of Champions,Pacific Overlords,The Twelve,Uncanny Avengers,X-Corporation,X-Corporation Mumbai,X-Men","","",,,,,,,"Don Heck,Roy Thomas"
1010981,"Sunfire (Age of Apocalypse)","During the beginning of Apocalypse's rise, Magneto approached Japan's greatest heroes, Sunfire and the Silver Samurai, and asked them to work with him and the X-Men to stop Apocalypse.",https://i.annihil.us/u/prod/marvel/i/mg/6/40/53629baa391c6.jpg,https://i.annihil.us/u/prod/marvel/i/mg/6/40/53629baa391c6.jpg,"https://marvel.com/universe/Sunfire_(Age_of_Apocalypse)","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009637,"Sunset Bain","Sunset Bain is a fictional villainess in the Marvel Comics universe.",https://i.annihil.us/u/prod/marvel/i/mg/c/10/4c003ab9ed7d6.jpg,https://i.annihil.us/u/prod/marvel/i/mg/c/10/4c003ab9ed7d6.jpg,"https://marvel.com/universe/Bain,_Sunset","Sunset Bain","","","Madame Menace,Sunset Bain",,"",1980,Marvel,,,,,,,,"New Enforcers","","",,,,,,,"Steve Ditko,Tom DeFalco"
1009638,"Sunspot","Growing up in a wealthy Brazilian family, Roberto da Costa was forging a career as a skilled soccer player until his mutant nature manifested during a match.",https://i.annihil.us/u/prod/marvel/i/mg/b/50/4c003ab716add.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/50/4c003ab716add.jpg,"https://marvel.com/universe/Sunspot","Bobby,Roberto da Costa","Rio de Janeiro, Brazil","Adventurer, businessman","'Berto,Black King,Black Rook,Lord Imperial,Sunspot",good,"Marvel Graphic Novel #4 (October, 1982)",,Marvel,Male,Mutant,,173,77,brown,black,"A.I.M,Advanced Idea Mechanics,Avengers,Costa International,Fallen Angels,Hellfire Club,Mutant Liberation Front,New Avengers,New Mutants,The New Avengers,X-Corporation,X-Force,X-Men,Young X-Men","Accelerated Healing,Flight,Super Strength,Energy Blasts,Stamina,Fire Control,Substance Secretion,Fire Resistance,Heat Generation,Light Control,Heat Resistance,Radiation Absorption","",63,63,35,25,79,70,"Bob McLeod,Chris Claremont"
1015280,"Super Hero Squad","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1015280/super_hero_squad","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011022,"Super-Adaptoid","The Super-Adaptoid was created by the organization known as A.I.M. using a piece of the Cosmic Cube.",https://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c00325af279c.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c00325af279c.jpg,"https://marvel.com/universe/Super-Adaptoid","Super-Adaptoid","","","Adaptoid,Alessandro Brannex,Super-Adaptoid",,"",1966,Marvel,,,,,,,,"A.I.M,Advanced Idea Mechanics,Heavy Metal,Phalanx","","",,,,,,,"Gene Colan,Jack Kirby,Stan Lee"
1009639,"Super-Skrull","After the Fantastic Four stopped the Skrulls' attempted invasion of Earth, Skrull Emperor Dorrek invested vast resources into creating a superbeing of his own.",https://i.annihil.us/u/prod/marvel/i/mg/9/b0/5274138fe6deb.jpg,https://i.annihil.us/u/prod/marvel/i/mg/9/b0/5274138fe6deb.jpg,"https://marvel.com/universe/Super-Skrull","Kl'rt","","","Bobby Wright,Captain Hero,Carol Danvers,Daniel Rand,Daniel Rand/Iron Fist,Dr,Dr. Franklin Storm,Franklin Storm,Invincible Man,Iron Fist,Super-Skrull,Thing,the,the Thing",,"",,Marvel,,,Skrull,,,,,"Annihilation,Defenders,Secret Defenders,United Front","","",,,,,,,"Jack Kirby,Stan Lee"
1011232,"Supernaut","Sergeant Milo Fields was recruited for the Order and regained the use of his legs after his nervous system intermingled with that of Aralune.",https://i.annihil.us/u/prod/marvel/i/mg/5/90/4c002f048e0b6.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/90/4c002f048e0b6.jpg,"https://marvel.com/universe/Supernaut","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011160,"Supreme Intelligence","The Supreme Intelligence is an organic, computer construct, created by the Kree to act as their supreme leader.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/52b0d1eb0ca73.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/52b0d1eb0ca73.jpg,"https://marvel.com/universe/Supreme_Intelligence","","","","",,"",1967,Marvel,,,,,,,,"","","",,,,,,,""
1010695,"Surge","Prior to enrolling at the Xavier Institute, Noriko Ashida lived on the street and was reliant on illegally obtained prescription drugs to reduce her highly accelerated mutant brain functions to a manageable rate.",https://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c0038d51109f.jpg,https://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c0038d51109f.jpg,"https://marvel.com/universe/Surge_%28Noriko_Ashida%29","Nori,Noriko Ashida","","","Surge",,"",1991,Marvel,,,Mutant,,,,,"Jean Grey School Students,New Mutants,New Mutants training squad,New X-Men,X-Mansion,X-Men-In-Training,Xavier Institute","","",,,,,,,"Christina Weir,Keron Grant,Nunzio DeFilippis"
1011172,"Susan Delgado","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/characters/2885/susan_delgado","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
